TUM, Geb. 0509 (Stammgelände)Arcisstraße 2180333 München;-1903;apa05-kbm;Online seit 2022-02-12 01:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (017 - 3 - 3 - 6.60)eduroam:    (013 - 1 - 1 - 4.34)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.26)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5101, PhysikgebäudeJames-Franck-Straße 185748 Garching;Vorplatz Physikdepartment;apa02-0at;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP275;Gesamt:     (021 - 3 - 3 - 6.08)eduroam:    (012 - 1 - 1 - 3.34)lrz:  (003 - 1 - 1 - 1.16)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (006 - 1 - 1 - 1.59)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 4101Alte Akademie 385354 Freising;226, Dekanatssaal (Asam-Saal) , Geb. 4101, TU Weih;apa01-2qe;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP215;Gesamt:     (012 - 3 - 3 - 4.93)eduroam:    (008 - 1 - 1 - 2.56)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.36)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5402, Chemiegebäude Bau Ch2Lichtenbergstraße 485748 Garching;12409;apa01-1ac;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (005 - 2 - 2 - 2.48)eduroam:    (004 - 1 - 1 - 1.48)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0101, (N1) Hörsäle (U-Trakt)Theresienstraße 9080333 München;N2128;apa11-2b1;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (010 - 3 - 3 - 4.63)eduroam:    (007 - 1 - 1 - 2.49)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.14)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0090, Amalienstr. 54Amalienstr. 5480799 München;LMU Physik, Amalienstr. 54, 1.OG, Seminarraum;apa01-1gf;Online seit 2021-09-29 19:08;Alcatel-Lucent -> OAW-AP135;Gesamt:     (016 - 3 - 3 - 5.42)eduroam:    (013 - 1 - 1 - 3.40)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.02)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0060, Schellingstr. 10Schellingstr. 1080799 München;Infothek;apa01-3gx;Online seit 2021-12-21 10:23;Alcatel-Lucent -> OAW-AP135;Gesamt:     (017 - 3 - 3 - 5.45)eduroam:    (010 - 1 - 1 - 2.90)lrz:  (003 - 1 - 1 - 1.13)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.42)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, FCP-F, Organische ChemieButenandtstr. 5-1381377 München;Bibliothek F.1.010;apa09-1if;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP215;Gesamt:     (010 - 3 - 3 - 4.94)eduroam:    (007 - 1 - 1 - 2.88)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.06)Sonstige:  (000 - 0 - 0 - 0.00)
ADBK, Akademie der Bildenden KünsteAkademiestr. 280799 München;EO2.028, Akademie der bildenden Künste, 2.OG;apa01-2yj;Online seit 2022-01-22 23:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (002 - 2 - 2 - 2.00)eduroam:    (001 - 1 - 1 - 1.00)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, FCP-B, Pharmazeutische Biologie und TechnologieButenandtstr. 5-1381377 München;B5.022;apa05-5ib;Online seit 2022-03-12 21:48;Alcatel-Lucent -> OAW-AP325;Gesamt:     (005 - 3 - 2 - 2.87)eduroam:    (002 - 2 - 1 - 1.11)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.77)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5410 - Forschungszentrum für Katalyse CRC (Katum)Ernst-Otto-Fischer-Str. 185748 Garching;Raum 2038;apa16-2mf;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP135;Gesamt:     (011 - 3 - 3 - 4.91)eduroam:    (009 - 1 - 1 - 2.91)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude NInfanteriestr. 1380797 München;N 1.13;apa06-1rn;Online seit 2022-01-18 08:23;Aruba -> AP-303H;Gesamt:     (010 - 3 - 3 - 3.55)eduroam:    (003 - 1 - 1 - 1.13)lrz:  (002 - 1 - 1 - 1.04)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (005 - 1 - 1 - 1.38)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0600Leopoldstr. 380802 München;016;apa05-0lv;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (010 - 3 - 3 - 3.73)eduroam:    (004 - 1 - 1 - 1.50)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (005 - 1 - 1 - 1.23)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Block BTheresienstr. 3980333 München;B212;apa08-2db;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (005 - 3 - 3 - 3.04)eduroam:    (002 - 1 - 1 - 1.03)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.02)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5500 (Bauteil 2 ~5502), MaschinenwesenBoltzmannstraße 1585748 Garching;2250;apa02-2w2;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (029 - 7 - 3 - 11.47)eduroam:    (024 - 5 - 1 - 8.68)lrz:  (002 - 1 - 1 - 1.11)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.68)Sonstige:  (000 - 0 - 0 - 0.00)
BAdW, Bau B, AkademiegebäudeAlfons-Goppel-Str. 1180539 München;105;apa07-1hz;Online seit 2021-09-30 02:38;Alcatel-Lucent -> OAW-AP215;Gesamt:     (020 - 3 - 3 - 5.58)eduroam:    (010 - 1 - 1 - 2.47)lrz:  (004 - 1 - 1 - 1.31)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (006 - 1 - 1 - 1.80)Sonstige:  (000 - 0 - 0 - 0.00)
LMU Oettingenstr. 67, HauptgebäudeOettingenstraße 6780538 München;U133, UG, Oettingenstr., LMU;apa10-koz;Online seit 2022-03-01 08:08;Alcatel-Lucent -> OAW-AP325;Gesamt:     (002 - 2 - 2 - 2.00)eduroam:    (001 - 1 - 1 - 1.00)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
WSI, Geb. 5112, Walter-Schottky-InstitutAm Coulombwall 485748 Garching ;S304, 2.OG, WSI, TUM Garching;apa01-2ay;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP135;Gesamt:     (019 - 3 - 3 - 7.45)eduroam:    (013 - 1 - 1 - 4.43)lrz:  (002 - 1 - 1 - 1.16)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.87)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 9001, Science & Study Centre, Kloster RaitenhaslachRaitenhaslach 1184489 Burghausen;A103;apa08-1xc;Online seit 2022-03-19 12:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (003 - 2 - 2 - 2.20)eduroam:    (002 - 1 - 1 - 1.20)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 4224, Biowissenschaft/GentechnikGregor-Mendel-Str. 285350 Freising;UG34;apa05-kjc;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (006 - 3 - 3 - 3.71)eduroam:    (004 - 1 - 1 - 1.71)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU Leopoldstr. 30Leopoldstr. 3080802 München;608;apa01-6lo;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (007 - 3 - 3 - 4.58)eduroam:    (005 - 1 - 1 - 2.58)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5407, Chemiegebäude Bau Ch7Lichtenbergstraße 485748 Garching;Laborraum 27411, 2.Etage, CH7, TUM Chemie;apa05-2ah;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (013 - 3 - 3 - 4.79)eduroam:    (007 - 1 - 1 - 2.28)lrz:  (003 - 1 - 1 - 1.24)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.27)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, FCP-F, Organische ChemieButenandtstr. 5-1381377 München;F.U1.017;apa08-kif;Online seit 2022-03-12 21:48;Alcatel-Lucent -> OAW-AP325;Gesamt:     (010 - 3 - 3 - 6.92)eduroam:    (007 - 1 - 1 - 4.80)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.12)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude GLothstr. 3480335 München;G.038,Labor,  EG, Bau G, HM Lothstr. 34;apa03-0rg;Online seit 2022-03-17 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (012 - 3 - 3 - 3.91)eduroam:    (006 - 1 - 1 - 1.62)lrz:  (002 - 1 - 1 - 1.06)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.22)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5500 (Bauteil 8 ~5508), MaschinenwesenBoltzmannstraße 1585748 Garching;Freiflaeche West;apa07-1w8;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP275;Gesamt:     (065 - 3 - 3 - 11.79)eduroam:    (053 - 1 - 1 - 8.40)lrz:  (003 - 1 - 1 - 1.22)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (009 - 1 - 1 - 2.17)Sonstige:  (000 - 0 - 0 - 0.00)
ADBK, Akademie der Bildenden KünsteAkademiestr. 280799 München;A.01.13;apa05-1yj;Online seit 2022-03-18 07:38;Aruba -> AP-515;Gesamt:     (016 - 3 - 3 - 5.92)eduroam:    (005 - 1 - 1 - 1.85)lrz:  (003 - 1 - 1 - 1.37)@BayernWLAN: (008 - 1 - 1 - 2.70)
TUM, Geb. 5402, Chemiegebäude Bau Ch2Lichtenbergstraße 485748 Garching;62116, 6.Etage, Chemie, TUM Garching;apa01-6ac;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (008 - 5 - 3 - 3.90)eduroam:    (004 - 1 - 1 - 1.32)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 3 - 1 - 1.57)Sonstige:  (000 - 0 - 0 - 0.00)
HSWT, Triesdorf Geb. R (Glaswerke Arnold Bürogebäude)Neuseser Str. 1 91732 Merkendorf;R.102;apa08-1cr;Online seit 2022-01-18 08:28;Aruba -> AP-303H;Gesamt:     (001 - 1 - 1 - 1.00)eduroam:    (001 - 1 - 1 - 1.00)lrz:  (000 - 0 - 0 - 0.00)@BayernWLAN: (000 - 0 - 0 - 0.00)
TUM, Geb. 0501 (Stammgelände)Arcisstraße 2180333 München;Bibliothek, 1.Empore;apa11-2bb;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP135;Gesamt:     (020 - 5 - 3 - 7.03)eduroam:    (016 - 3 - 1 - 4.81)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.22)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0000E, Hauptgebäude an der Amalienstraße (Amalientrakt)Geschwister-Scholl-Platz 180539 München;Raum B201;apa11-2ge;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP215;Gesamt:     (015 - 3 - 3 - 6.02)eduroam:    (009 - 1 - 1 - 3.62)lrz:  (002 - 1 - 1 - 1.05)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.36)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Tiermedizin, Klinik für PferdeSonnenstraße 1485764 Oberschleißheim;L01.018;apa02-1va;Online seit 2022-01-18 08:23;Aruba -> AP-303H;Gesamt:     (007 - 4 - 3 - 3.82)eduroam:    (004 - 1 - 1 - 1.49)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (002 - 2 - 1 - 1.33)
TUM, Geb. 2906, Karlstraße 45Karlstraße 4580333 München;1025, 1.OG, Karlstr. 45, TUM;apa02-1fa;Online seit 2022-02-12 01:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (023 - 3 - 3 - 13.16)eduroam:    (019 - 1 - 1 - 11.12)lrz:  (002 - 1 - 1 - 1.01)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.03)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. N (früher 0825), ChirurgieKöniginstr. 1480539 München;N052;apa04-0nd;Online seit 2021-12-28 21:08;Aruba -> AP-303H;Gesamt:     (015 - 3 - 3 - 4.55)eduroam:    (009 - 1 - 1 - 2.35)lrz:  (003 - 1 - 1 - 1.05)@BayernWLAN: (003 - 1 - 1 - 1.15)
HM, Gebäude DFerdinand Miller Platz80335 München;D 2.22a;apa01-2rd;Online seit 2022-03-17 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (022 - 3 - 3 - 4.11)eduroam:    (012 - 1 - 1 - 1.79)lrz:  (002 - 1 - 1 - 1.03)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (008 - 1 - 1 - 1.28)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude R1, R2, R3Heßstraße 89 / Lothstr. 6480335 München;R 1.089 Seminarraum;apa54-1rr;Online seit 2022-03-17 01:38;Aruba -> AP-515;Gesamt:     (009 - 4 - 3 - 3.40)eduroam:    (005 - 2 - 1 - 1.20)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (003 - 1 - 1 - 1.20)
HSWT, Geb. 4276, Wald und ForstwirtschaftHans-Carl-von-Carlowitz-Platz 385354 Freising;F9.359, EG, Geb. 4276, Weihenstephan, HSWT;apa06-0qj;Offline seit 2022-03-14 05:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (000 - 0 - 0 - 0.00)eduroam:    (000 - 0 - 0 - 0.00)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (000 - 0 - 0 - 0.00)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude BDachauerstr. 98b80335 München;B 157[CI:36585]?;apa08-1rb;Online seit 2022-02-12 01:43;Aruba -> AP-515;Gesamt:     (032 - 3 - 3 - 7.78)eduroam:    (023 - 1 - 1 - 4.67)lrz:  (002 - 1 - 1 - 1.02)@BayernWLAN: (007 - 1 - 1 - 2.09)
TUM, Geb. 4220, Bibliothek NeubauMaximus-von-Imhof-Forum 385354 Freising;L26, 1.OG;apa02-1qy;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (017 - 3 - 3 - 8.12)eduroam:    (014 - 1 - 1 - 5.88)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.23)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 9001, Science & Study Centre, Kloster RaitenhaslachRaitenhaslach 1184489 Burghausen;A125;apa01-1xc;Online seit 2022-03-19 12:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (014 - 5 - 3 - 5.38)eduroam:    (011 - 3 - 1 - 3.28)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.11)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Geb.2201/2202, Vorder und RückgebäudeLothstr. 1780335 München;X.1.003;apa01-1rx;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (008 - 3 - 3 - 3.18)eduroam:    (003 - 1 - 1 - 1.07)lrz:  (002 - 1 - 1 - 1.04)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.06)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude L, Pasing, NeubauAm Stadtpark 2081243 München;L O2.07 Studierendensekretariat;apa10-2rl;Online seit 2022-03-02 01:38;Aruba -> AP-515;Gesamt:     (009 - 3 - 3 - 3.36)eduroam:    (003 - 1 - 1 - 1.20)lrz:  (002 - 1 - 1 - 1.08)@BayernWLAN: (004 - 1 - 1 - 1.08)
TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising;EG;apa06-0qw;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (006 - 2 - 2 - 2.33)eduroam:    (003 - 1 - 1 - 1.18)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.14)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0602Leopoldstr. 1380802 München;2505, 5.OG, Bau 2, Leopoldstr. 13, LMU;apa01-5la;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (005 - 3 - 3 - 3.61)eduroam:    (003 - 1 - 1 - 1.61)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5406, Chemiegebäude Bau Ch6Lichtenbergstraße 485748 Garching;Praktikumsraum 36419;apa04-3ag;Offline seit 2022-03-19 17:08;Alcatel-Lucent -> OAW-AP215;Gesamt:     (019 - 3 - 3 - 5.20)eduroam:    (013 - 1 - 1 - 2.73)lrz:  (002 - 1 - 1 - 1.02)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.45)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5116, ZNN Zentrum für Nanotechnologie und NanomaterialienAm Coulombwall 4a85748 Garching;1.011;apa03-1mn;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (016 - 4 - 4 - 5.46)eduroam:    (013 - 2 - 2 - 3.39)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.07)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5415, Center for Protein Assemblies (CPA)Ernst-Otto-Fischer-Str.85748 Garching;EG.013, Messlabor Analytik NMR;apa07-0mq;Online seit 2022-01-18 08:23;Aruba -> AP-515;Gesamt:     (007 - 3 - 3 - 3.41)eduroam:    (004 - 1 - 1 - 1.39)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (002 - 1 - 1 - 1.03)
TUM, Geb. 8102, Business Campus Garching IIParkring 35-3985748 Garching;0.01.01, Foyer links, EG, Business Campus Garching;apa01-0mp;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (016 - 3 - 3 - 4.58)eduroam:    (010 - 1 - 1 - 2.34)lrz:  (003 - 1 - 1 - 1.10)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.14)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Tiermedizin, Klinik für PferdeSonnenstraße 1485764 Oberschleißheim;L01.019;apa03-1va;Online seit 2022-01-18 08:18;Aruba -> AP-303H;Gesamt:     (002 - 1 - 1 - 1.17)eduroam:    (002 - 1 - 1 - 1.17)lrz:  (000 - 0 - 0 - 0.00)@BayernWLAN: (000 - 0 - 0 - 0.00)
LMU, Fachbibliothek PhilologicumLudwigstr. 2580539 München;612;apa04-6gh;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (022 - 3 - 3 - 7.57)eduroam:    (017 - 1 - 1 - 5.00)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.57)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, FCP-F, Organische ChemieButenandtstr. 5-1381377 München;F0.047;apa09-0if;Online seit 2022-03-12 21:48;Alcatel-Lucent -> OAW-AP325;Gesamt:     (008 - 3 - 3 - 4.51)eduroam:    (003 - 1 - 1 - 1.63)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.88)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude R1, R2, R3Heßstraße 89 / Lothstr. 6480335 München;BG.004;apa11-krr;Online seit 2022-01-27 20:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (010 - 3 - 3 - 3.91)eduroam:    (006 - 1 - 1 - 1.86)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.05)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0603Leopoldstr. 1380802 München;3440[CI:2443]?;apa05-4lb;Online seit 2022-02-24 09:58;Aruba -> AP-303H;Gesamt:     (004 - 3 - 3 - 3.26)eduroam:    (002 - 1 - 1 - 1.26)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
LMU, Tiermedizin, Klinik für PferdeSonnenstraße 1485764 Oberschleißheim;L.A00.033A;apa19-0va;Online seit 2022-01-18 08:28;Aruba -> AP-303H;Gesamt:     (002 - 1 - 1 - 1.09)eduroam:    (002 - 1 - 1 - 1.09)lrz:  (000 - 0 - 0 - 0.00)@BayernWLAN: (000 - 0 - 0 - 0.00)
TUM, Geb. 0101, (N1) Hörsäle (U-Trakt)Theresienstraße 9080333 München;Foyer N1190 unten;apa16-1b1;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP134;Gesamt:     (035 - 4 - 3 - 9.16)eduroam:    (025 - 2 - 1 - 6.06)lrz:  (003 - 1 - 1 - 1.23)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (007 - 1 - 1 - 1.87)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0000E, Hauptgebäude an der Amalienstraße (Amalientrakt)Geschwister-Scholl-Platz 180539 München;M209;apa06-2ge;Online seit 2021-10-14 14:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (004 - 3 - 3 - 3.03)eduroam:    (002 - 1 - 1 - 1.03)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Block BTheresienstr. 3980333 München;B128;apa09-1db;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (006 - 3 - 3 - 3.45)eduroam:    (004 - 1 - 1 - 1.45)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5500 (Bauteil 3 ~5503), MaschinenwesenBoltzmannstraße 1585748 Garching;MW1350;apa07-1w3;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP135;Gesamt:     (008 - 2 - 2 - 3.83)eduroam:    (007 - 1 - 1 - 2.83)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. G (früher 0824), ChirurgieKöniginstr. 1480539 München;Freiflaeche;apa03-0nc;Online seit 2021-12-28 20:48;Alcatel-Lucent -> OAW-AP365;Gesamt:     (020 - 3 - 3 - 4.75)eduroam:    (009 - 1 - 1 - 1.70)lrz:  (005 - 1 - 1 - 1.46)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (006 - 1 - 1 - 1.60)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0501 (Stammgelände)Arcisstraße 2180333 München;Pforte;apa08-0bb;Online seit 2022-02-12 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (011 - 3 - 3 - 3.62)eduroam:    (006 - 1 - 1 - 1.46)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.16)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5402, Chemiegebäude Bau Ch2Lichtenbergstraße 485748 Garching;Raum 62402, 6.OG;apa07-6ac;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP135;Gesamt:     (007 - 3 - 3 - 4.33)eduroam:    (005 - 1 - 1 - 2.33)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5407, Chemiegebäude Bau Ch7Lichtenbergstraße 485748 Garching;Hörsaal 57101, 5.OG, TUM-Chemie, Garching;apa01-5ah;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (015 - 3 - 3 - 5.33)eduroam:    (012 - 1 - 1 - 3.29)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.04)Sonstige:  (000 - 0 - 0 - 0.00)
