eduroam;1670.00;16881.00;949.00;2022-04-04 00:10:00;1096.0
eduroam;1670.00;16881.00;949.00;2022-04-04 00:15:00;1106.0
eduroam;1670.00;16881.00;949.00;2022-04-04 00:20:00;1102.0
eduroam;1670.00;16881.00;949.00;2022-04-04 00:25:00;1083.0
eduroam;1670.00;16881.00;949.00;2022-04-04 00:30:00;1083.0
eduroam;1670.00;16881.00;949.00;2022-04-04 00:35:00;1072.0
eduroam;1670.00;16881.00;949.00;2022-04-04 00:40:00;1069.0
eduroam;1670.00;16881.00;949.00;2022-04-04 00:45:00;1059.0
eduroam;1670.00;16881.00;949.00;2022-04-04 00:50:00;1050.0
eduroam;1670.00;16881.00;949.00;2022-04-04 00:55:00;1035.0
eduroam;1670.00;16881.00;949.00;2022-04-04 01:00:00;1025.0
eduroam;1670.00;16881.00;949.00;2022-04-04 01:05:00;1027.0
eduroam;1670.00;16881.00;949.00;2022-04-04 01:10:00;1022.0
eduroam;1670.00;16881.00;949.00;2022-04-04 01:15:00;1015.0
eduroam;1670.00;16881.00;949.00;2022-04-04 01:20:00;1011.0
eduroam;1670.00;16881.00;949.00;2022-04-04 01:25:00;1005.0
eduroam;1670.00;16881.00;949.00;2022-04-04 01:30:00;1004.0
eduroam;1670.00;16881.00;949.00;2022-04-04 01:35:00;997.0
eduroam;1670.00;16881.00;949.00;2022-04-04 01:40:00;994.0
eduroam;1670.00;16881.00;949.00;2022-04-04 01:45:00;991.0
eduroam;1670.00;16881.00;949.00;2022-04-04 01:50:00;995.0
eduroam;1670.00;16881.00;949.00;2022-04-04 01:55:00;993.0
eduroam;1670.00;16881.00;949.00;2022-04-04 02:00:00;994.0
eduroam;1670.00;16881.00;949.00;2022-04-04 02:05:00;991.0
eduroam;1670.00;16881.00;949.00;2022-04-04 02:10:00;987.0
eduroam;1670.00;16881.00;949.00;2022-04-04 02:15:00;989.0
eduroam;1670.00;16881.00;949.00;2022-04-04 02:20:00;993.0
eduroam;1670.00;16881.00;949.00;2022-04-04 02:25:00;988.0
eduroam;1670.00;16881.00;949.00;2022-04-04 02:30:00;982.0
eduroam;1670.00;16881.00;949.00;2022-04-04 02:35:00;981.0
eduroam;1670.00;16881.00;949.00;2022-04-04 02:40:00;976.0
eduroam;1670.00;16881.00;949.00;2022-04-04 02:45:00;974.0
eduroam;1670.00;16881.00;949.00;2022-04-04 02:50:00;973.0
eduroam;1670.00;16881.00;949.00;2022-04-04 02:55:00;970.0
eduroam;1670.00;16881.00;949.00;2022-04-04 03:00:00;966.0
